ItemNumber,Upc,MfgModelNumber,Quantity,Allocated,OnSale,Price,CurrentPrice,RetailMap
BR025-175204,023614257936,025175204,0,True,False,649,649,779.99
BR025-176202,023614255222,025176202,0,True,False,639,639,749.99
BR025-176204,023614257950,025176204,0,True,False,659,659,779.99
BR031-065218,023614736790,031065218,0,True,False,1339,1339,1579.99
BR018-710303,023614440864,018710303,2,False,False,1499,1499,1779.99
BEJS92QM9A4G,082442940717,JS92QM9A4G,1,False,False,910,910,1119
KTRDBBLK,640832005943,RDBBLK,0,False,False,650,650,0
HNH015Y-20,619835400147,H015Y-20,0,False,False,418.48,418.48,0
HNH015B-357,619835400178,H015B-357,0,False,False,515.22,515.22,0
IWXG16,859735005930,XG16,0,False,False,1586,1586,1749.99
IWUPM932,856304004202,UPM932,0,False,False,15,15,18.99
MB27875,015813278751,27875,0,False,False,383.41,383.41,0
LWICA5R5TG16,856177006273,ICA5R5TG16,0,False,False,2305.43,2305.43,2848
LWICDIR3B16,852993007753,ICDIR3B16,0,False,False,1419.57,1419.57,1754
LWICDIR5B16C,852993007401,ICDIR5B16CAC,2,False,False,1502.17,1502.17,1855.56
LWL04-0038C01,873750007861,L04-0038C01,0,False,False,18.82,18.82,25
LP171514,030317012298,171514,4,False,False,31.39,31.39,0
LP173296,030317016357,173296,0,False,False,1484.2,1484.2,1999.99
LP120180,030317006518,120180,0,False,False,106.72,106.72,0
LP120975,030317007980,120975,0,False,False,34.24,34.24,0
LP171338,030317011833,171338,0,False,False,31.39,31.39,0
HP4595TSOD,752334600141,4595TSOD,0,False,False,307.61,307.61,0
BR051-905492,023614044468,051905492,3,False,False,619,619,719.99
BEJAXN925A1,082442943077,JAXN925A1,3,False,True,340,299.99,399
BGB14R005,034125015663,B14R005,6,False,True,875.87,725.87,1029.99
BNBT-30105NUS,840225705706,BT-30105-N-US,0,False,False,1930,1930,2240
LP182398,030317032081,182398,0,False,False,1011.49,1011.49,1099.99
FN36-100642,845737013738,36-100642,0,False,False,1519,1519,1777
BR011-9072004,023614997511,0119072004,0,True,False,1739,1739,2049.99
BYBM68450,810042111172,BM68450,17,False,False,14.49,14.49,19.99
CD440.111,8053800942126,440.111,10,False,False,412.88,412.88,0
RE68878,810070688783,R68878,0,False,False,536.55,536.55,0
HERR22B6GPRL,727962706305,RR22B6GPRL,0,False,False,133.33,133.33,0
DB1018C061,810035754645,DB1018C061,3,False,False,852,852,1022
WNMECZ75-5BLK,656813108282,3011,3,False,False,24.77,24.77,34.99
BNBT-30331,840225700084,BT-30331,0,False,False,130,130,190
SITRG320FLATBLK,798681580545,TRG-320-FLAT-BLK,1,False,False,36,36,0
MB28129,015813281294,28129,1,False,False,391.17,391.17,0
CZ01828,806703018287,01828,2,False,False,1456,1456,0
CZ01829,806703018294,01829,1,False,False,1456,1456,0
CZ01807,806703018072,01807,2,False,False,1548,1548,0
TRTR31C200147,719307403741,TR31-C-200147,0,False,False,1006.33,1006.33,0
RUSECURITY9M15V,736676906840,90684,7,False,False,39.75,39.75,0
HNH004TX,619835016652,H004TX,9,False,False,789.13,789.13,0
LSHTSPX65CP,682146119671,HTSPX65CP,0,False,False,1020.65,1020.65,0
WBVWB222RR4T,747115442850,VWB222RR4T,0,False,False,638.33,638.33,0
SCAC1982,816413020425,AC1982,15,False,False,64.35,64.35,84.15
WI511268391,048702020513,511268391,4,False,False,809,809,0
WI511269391,048702020575,511269391,0,False,False,789,789,0
WI511269692,048702020605,511269692,0,False,True,899,699,0
CN8100002200,691328232183,810-00022-00,2,False,False,29.99,29.99,42.99
RUMKIV10T,736676401734,40173,0,False,False,490,490,0
WI512321292,048702006555,512321292,3,False,False,379,379,0
WI534190140,048702121098,534190140,0,True,False,1059,1059,0
CZ07503,806703075037,07503,6,False,False,1087,1087,0
CN8010307700,696528093169,801-03077-00,0,False,False,1851.99,1851.99,2199.99
SYCPX-1CBORG3,810099570090,CPX-1CBORG3,0,False,False,194,194,223
BEJRTXRT320,082442928753,JRTXRT320,0,False,False,920,920,1099
BGB14R001L,043125015603,B14R001L,1,False,False,899.15,899.15,1049.99
BR011-740205,023614997627,011740205,0,False,False,1559,1559,1849.99
BR011-702205,023614997641,011702205,2,False,False,1559,1559,1799.99
BR011-739205,023614997542,011739205,0,False,False,1709,1709,1999.99
CAHG6501-N,787450685048,HG6501-N,29,False,False,655.11,655.11,0
WI535709299,048702023071,535709299,0,False,True,539,439,0
FN66-100818,845737012816,66-100818,0,False,False,548,548,629
IWJ941PL9OD-II,818004021781,J941PL9OD-II,10,False,False,480,480,552.99
BEJRTXRT331R10,082442942926,JRTXRT331R10,0,False,False,920,920,1099
WV48335,076683483355,48335,0,False,False,13.24,13.24,0
WV49053,076683490537,49053,0,False,False,13.84,13.84,0
WV49309,076683493095,49309,0,False,False,28.58,28.58,0
CVPR3241S,043125832415,PR3241S,0,False,False,487.83,487.83,579
LSKIRFT4MBL-20,682146302738,KIRFT4MBL-20,0,False,False,314.13,314.13,0
FN98661-2,845737013660,98661-2,10,False,False,3367,3367,3849
BU200347,000381003478,200347,18,False,False,121.26,121.26,159.99
BGB14LM301LC,043125016051,B14LM301LC,6,False,False,896.93,896.93,1029.99
BGB14S509C,043125015733,B14S509C,4,False,False,726.2,726.2,829.99
BGB14S502C,043125015771,B14S502C,5,False,False,726.2,726.2,829.99
WI535737299,048702023224,535737299,2,False,True,649,499,0
BR011-9125004,023614853237,0119125004,1,False,True,1619,1329,0
BGB14S103C,043125015856,B14S103C,3,False,False,676.3,676.3,779.99
BR011-9125005,023614853220,0119125005,0,False,False,1619,1619,0
MB85156,015813851565,85156,18,False,True,873.59,849.99,0
ZAZR7762MPF,685757098465,ZR7762MPF,1,False,False,1010.99,1010.99,1150.99
WI511304691,048702024108,511304691,0,False,True,899,699,0
WI511304692,048702024115,511304692,0,False,True,899,699,0
MB85158,015813851589,85158,23,False,True,873.59,849.99,0
BEJRTXRBS382,082442943503,JRTXRBS382,2,False,False,1040,1040,1299
BEJRTXVA320,082442943428,JRTXVA320,3,False,False,1170,1170,1449
BST22M-1,810083201504,BST22M,6,False,False,244.57,244.57,0
BEJ40AW16,082442707686,J40AW16,0,False,False,1490,1490,1779
BASS357/38,855959004445,BASS357/38,4,False,False,452.72,452.72,0
BAPA45/410,855959006135,BAPA45/410,4,False,False,485.74,485.74,0
WN8501M,656813114160,8501M,0,False,False,69.87,69.87,99.99
SV110MSB300BLK,011356581747,58174,5,False,False,801.3,801.3,0
HK81001004,642230268456,81001004,0,True,False,3999,3999,0
BEJRTXRBT331,082442981659,JRTXRBT331,0,False,False,1200,1200,1499
SVAXXPLH270,011356320216,32021,4,False,False,359.53,359.53,0
SVAXXPLH243,011356320148,32014,3,False,False,359.53,359.53,0
SVAX22250GRN,011356320384,32038,0,False,False,373.24,373.24,0
SVAX23006FDE,011356320582,32058,3,False,False,373.24,373.24,0
SVAX2PWS243,011356323170,32317,0,False,False,456.53,456.53,0
SL88812,080926888128,88812,0,False,False,70.73,70.73,0
TFLC1-DMWT,850064122251,LC1-DMWT,0,False,False,307,307,0
SVAXXPLH223,011356320124,32012,5,False,False,359.53,359.53,0
SL69287,080926692879,69287,5,False,False,95.03,95.03,0
SL69411,080926694118,69411,0,False,False,173.86,173.86,0
SL69344,080926693449,69344,14,False,False,103.79,103.79,0
DD0212809385055,818773022644,02-128-09385-055,2,False,False,2040,2040,2433
RUKSP-321X,736676057856,5785,8,False,False,829.99,829.99,0
RUMAG77/357,736676903450,90345,0,False,False,24.77,24.77,0
RUNR5,736676006212,0621,0,True,False,544,544,0
RULCRX-3,736676054312,5431,5,False,False,492,492,0
RUEXT-LATCH,736676905980,90598,9,False,False,15.54,15.54,0
RUFF00505,736676903658,90365,0,False,False,24.77,24.77,0
RUFF00515,736676903665,90366,0,False,False,19,19,0
RUHK77CRBBZ708,736676171118,17111,0,False,False,911,911,0
RUKNV34,736676051090,5109,0,False,False,710,710,0
RUKGP141MCF,736676017546,1754,78,False,False,838,838,0
SFMA5018,706397250188,MA5018,3,False,False,28.24,28.24,0
SFMA9226,706397012267,MA9226,1,False,False,1499,1499,0
SFAA9122NT,706397906634,AA9122NT,0,False,False,1614,1614,0
SFPH9117AOSLC,706397972677,PH9117AOSLC,8,False,False,1160,1160,0
MRBE99153RL-BB,761226090694,BE99153RL-BB,4,False,False,437.8,437.8,473
SV110THL270,011356582737,58273,7,False,False,500.82,500.82,0
WB3WRHS308NR4B,747115457748,3WRHS308NR4B,0,False,False,1077.73,1077.73,1249
KM3300233,669278332338,3300233,2,False,True,846,813.0434,0
KM3200325,669278323251,3200325,0,False,True,889,858.7826,0
KM3000384,669278303840,3000384,0,False,True,1458,1408.6956,0
KM3000423,669278304236,3000423,0,False,True,1442,1393.0434,0
KM1000172A,669278101729,1000172A,67,False,False,19,19,0
KM4000939,669278409399,4000939,0,False,False,91,91,0
DB2380K001,810035754225,DB15,30,False,False,896,896,1075
SFPX9417S,706397943707,PX9417S,1,False,False,709,709,0
TAPT92DE5-17,725327940708,1-92015AA-H,24,False,False,448.7,448.7,0
RWH0023,810098420556,H0023,37,False,False,55.96,55.96,69.95
TA389000901,725327941262,389-0009-01,3,False,False,158.24,158.24,0
LSHWH708,682146399691,HWH708,5,False,False,542.39,542.39,0
CZ06416,806703064161,06416,0,False,False,1170,1170,0
WBVWR65CMR0T,747115456499,VWR65CMR0T,2,False,False,758.17,758.17,0
SCAC28,817272010183,AC28,7,False,False,57.85,57.85,75.65
WBVAP256RR4T,747115455492,VAP256RR4T,0,False,False,638.33,638.33,0
HEH9235724F9,727962709764,H9235724F9,22,False,False,709.57,709.57,0
HEH9204524F1,727962709696,H9204524F1,10,False,False,673.04,673.04,0
BEJRTXA312,082442988498,JRTXA312,0,False,True,795,745,969
SVAX2C350GRN,011356321107,32110,8,False,False,373.24,373.24,0
SM13978,022188896855,13978,9,False,False,713,713,0
SVAX2PWD3006,011356322890,32289,2,False,False,456.53,456.53,0
SVAX2XP65CRFDE,011356321633,32163,7,False,False,414.36,414.36,0
SVAX2XP243GRY,011356321732,32173,0,False,False,414.36,414.36,0
SVAX2CXP308GRY,011356322333,32233,6,False,False,414.36,414.36,0
SIMH68MM113B920,798681704095,MH68MM113B-920,2,False,False,1999.99,1999.99,0
LP175122,030317019150,175122,0,False,False,76.31,76.31,0
TDCR846604534B,040589030869,CR846604534B,0,False,False,540.18,540.18,0
COO4840NC,098289113429,O4840NC,0,True,False,978,978,0
WBXBL1228SMG,747115457335,XBL1228SMG,0,False,False,1237.52,1237.52,0
HEH92044201,727962709559,H92044201,7,False,False,594.78,594.78,0
SFXDS50071,706397892883,XDS50071,6,False,False,28.24,28.24,0
SFSTV916556BLC,706397926335,STV916556BLC,0,False,False,890,890,0
SFXD0931,706397861223,XD0931,14,False,False,28.24,28.24,0
SISOJ41001,798681563142,SOJ41001,15,False,False,295.64,295.64,399.99
SM170343,022188703436,170343,6,False,False,1499,1499,0
SV320SPRMOOB,011356225641,22564,100,False,False,190.8,190.8,0
SM187020,022188147223,187020,10,False,False,430,430,0
SM19441,022188127911,19441,0,False,False,31.76,31.76,0
SV110AHXP22250,011356573025,57302,4,False,False,552.48,552.48,0
SV110AHXP243,011356573032,57303,3,False,False,552.48,552.48,0
SV110APXP243,011356573599,57359,2,False,False,653.7,653.7,0
CI970.435,8053670716414,970.435,0,False,False,145.86,145.86,0
CI340.282,8053800940047,340.282,7,False,False,1074.7,1074.7,0
CN8010301000,696528086444,801-03010-00,0,False,False,1851.99,1851.99,2199.99
CICF340.261,8053670717022,CF340.261,0,False,False,166.76,166.76,0
BU420076,000381200761,420076,1,False,False,29.14,29.14,0
CH53849,678958538496,53849,3,False,False,359.53,359.53,0
SISTOCKXFOLDTBK,798681544004,STOCK-X-FOLD-TELE-BLK,13,False,False,183,183,0
CD930.108,8053670717725,930.108,4,False,False,1479.48,1479.48,0
CZ01130,806703011301,01130,0,False,False,634,634,0
CZ06456,806703064567,06456,0,False,False,1003,1003,0
CZ06502,806703065021,06502,0,False,False,1087,1087,0
CZ06588,806703065885,06588,0,False,False,920,920,0
COSP53355B-RP,098289900241,SP53355B-RP,0,False,False,23.76,23.76,0
COO5073XE,098289112118,O5073XE,0,True,False,1489,1489,0
BEJRTXB418,082442859378,JRTXB418,0,False,False,770,770,929
BF12364,816715010667,12364,0,False,False,2483,2483,2970
BF13273,816715012012,13273,7,False,False,3947,3947,4924
BEJRTXE352,082442858968,JRTXE352,0,False,False,665,665,749
BEJXC4F20,082442154688,JXC4F20,0,False,True,560,548.91,0
AOT11,602686210126,T11,2,False,False,52.94,52.94,56
AOTM1,602686221009,TM1,0,False,False,1273,1273,1434
AOTM1C,602686222006,TM1C,0,False,False,1117,1117,1259
CZ01102,806703011028,01102,0,False,False,634,634,0
WI534190141,048702121074,534190141,0,True,False,1059,1059,0
SI938M9BRGAMBI,798681504114,938M-9-BRG-AMBI,6,False,False,610,610,699.99
SIMAG1911458,798681408979,MAG-1911-45-8,26,False,False,25,25,0
SFXD4510,706397867034,XD4510,4,False,False,21.18,21.18,0
SCAC114,817272010497,AC114,4,False,False,12.35,12.35,16.15
SCAC1557,817272016864,AC1557,10,False,False,61.1,61.1,79.9
SCAC1561,817272016901,AC1561,4,False,False,61.1,61.1,79.9
RUBX-DC,736676904037,90403,12,False,False,6.71,6.71,0
NONAABWMA,744253000454,NAA-BWMA,12,False,False,281.22,281.22,0
NONAA-1860-250,744253002380,NAA-1860-250,8,False,False,263.83,263.83,0
NONAA-1860-4C,744253001994,NAA-1860-4C,6,False,False,319.05,319.05,0
NONAA-22MC-P,744253002175,NAA-22MC-P,3,False,False,281.22,281.22,0
NONAA-SW-HG,744253002557,NAA-SW-HG,0,False,False,358.94,358.94,0
MB95138,015813951388,95138,2,False,False,73.25,73.25,0
RUA9MS10,736676086382,8638,3,False,False,457,457,0
RUAMERLP7M08,736676269174,26917,25,False,False,467,467,0
RU5B,736676902712,90271,17,False,False,24.77,24.77,0
SIM11A110,798681453160,M11-A1-10,4,False,False,959,959,1099.99
RI51421-MA,4806015515012,51421-MA,0,False,False,394.13,394.13,0
RIP-100,812285025780,P-100,0,False,False,287.61,287.61,0
SVMARKII-GY-AT,062654607035,60703,0,False,False,215.09,215.09,0
SVB17F,062654708008,70800,0,False,False,268.86,268.86,0
TA358000701,725327901181,358-0007-01,0,False,False,25.98,25.98,0
SVRASCALWD,062654138157,13815,2,False,False,203.59,203.59,0
SVAXG2XPBU350,011356575463,57546,6,False,True,447.04,399.99,0
SV93FVSS-AT,062654947001,94700,0,False,False,313.14,313.14,0
SV55253,011356552532,55253,4,False,False,36.52,36.52,0
TS24106,713780241067,24106,0,False,False,499.99,499.99,0
TS24118,713780241180,24118,0,False,False,586.95,586.95,0
TRTA31C100413,719307308305,TA31-C-100413,0,False,False,1099.24,1099.24,0
TA4545RHB,725327617624,2-454051RH,0,False,False,735.65,735.65,0
TA856SSULVRL,725327932055,2-856029ULVL,0,False,False,344.35,344.35,0
SM150784,022188142228,150784,3,False,False,904,904,0
QQHB300BLK7,866955000355,HB-300BLK-7IN,0,False,False,2520,2520,3150
WI512367601,048702017087,512367601,0,False,False,339,339,0
WI512394692,048702018336,512394692,7,False,True,379,304,0
WA505600,723364200700,505600,26,False,False,30,30,0
CVPR2040SSC,043125320400,PR2040SSC,0,False,False,412.88,412.88,0
CVPR6022SSC,043125260225,PR6022SSC,0,False,False,412.88,412.88,0
DD0212816541067,815604019392,02-128-16541-067,0,False,False,1798,1798,2144
DD0212809385067,818773022651,02-128-09385-067,1,False,False,1954,1954,2330
DD2106719145011,815604019743,21-067-19145-011,0,False,False,28,28,34
HEBR226B16HSW15,727962708897,BR226B16HSWB15,13,False,False,275.48,275.48,0
WA5226101,723364224645,5226101,6,False,False,33,33,0
LSCLS41020LVRBK,682146879452,CLS-41020LVR-BLK,6,False,False,542.39,542.39,0
DD0614005098,818773023337,06-140-05098,5,False,False,643,643,748
FN20-100681,845737015572,20-100681,5,False,False,35,35,44.99
BAHDTS30BBRBT,855959009808,H-DT-S30-BB-R-BT,0,False,False,45.06,45.06,0
SFSTV916556FPLC,706397969929,STV916556FPLC,3,False,False,906,906,0
HNH006GES,619835060877,H006GES,0,False,False,1297.83,1297.83,0
GL74196,764503056192,74196,0,False,False,19.2,19.2,0
TDCRX6-2200625,040589030395,CRX6-2200625,0,False,False,484.64,484.64,0
EU395000,741566906176,395000,24,False,False,725,725,889
FN20-100710,845737015787,20-100710,6,False,False,32,32,39.99
KRKV45-CMCFDE20,811607036879,KV45-CMCFDE20,1,False,True,1519.99,1367.991,1749.99
LSHHERA308HBTAN,682146879681,HHERA308HBTAN,1,False,False,683.7,683.7,0
RUSECURT380M10,736676907281,90728,0,False,False,24.77,24.77,0
TVTX320HDMA1,723551443798,21000411,0,False,False,256.61,256.61,289.99
FN66-101377,845737015589,66-101377,3,False,False,869,869,999
BR011-436205,023614855538,011436205,2,False,False,1019,1019,1219.99
BR011-436204,023614855545,011436204,0,False,False,1019,1019,1219.99
TS98754,713780987545,98754,0,False,False,423.9,423.9,0
TS98756,713780987569,98756,1,False,False,489.12,489.12,0
LSCIT22LRB,682146830729,CIT22LRB,0,False,False,154.44,154.44,0
FN20-100720,845737016111,20-100720,9,False,False,42,42,59.99
FN66-101652,845737016821,66-101652,6,False,False,794,794,929
CVPR6022SM,043125160228,PR6022SM,0,False,False,304.23,304.23,0
CVPR2040S,043125020409,PR2040S,0,False,False,309.66,309.66,0
EU390084,741566903373,390084,0,False,False,373,373,459
WC500-45FS10,811826022752,500-45FS10,0,False,False,35.88,35.88,45.95
WBVYH223RR2B,747115451456,VYH223RR2B,0,False,False,622.35,622.35,0
WBVYH7M8RR2B,747115451487,VYH7M8RR2B,3,False,False,622.35,622.35,0
MB85159,015813851596,85159,6,False,False,747.4,747.4,0
MRDE1911UTT-K,761226090298,DE1911UTT-K,0,False,False,958,958,1043
FA00-10056-ODG,818725010101,00-10056-ODG,5,False,False,1427.99,1427.99,1646.99
FA00-10058-BLK,818725010484,00-10058-BLK,2,False,False,1156.99,1156.99,1340.99
BR018-709604,023614855866,018709604,0,False,False,1579,1579,1879.99
TA5006RHB,725327624196,2-500061RH,0,False,False,761.74,761.74,0
TA358002800,725327634423,358-0028-00,3,False,False,25.98,25.98,0
RIYPA20H22-TIM,812285027999,YPA20H22-TIM,0,False,False,282.28,282.28,0
WB3WRXP300NR8B,747115451609,3WRXP300NR8B,0,False,True,1011.96,899.96,1149
MB95034,015813950343,95034,8,False,False,31.52,31.52,0
LSHGP23006G,682146398526,HGP23006G,4,False,False,607.61,607.61,0
LP117608,030317176082,117608,0,False,False,61.33,61.33,0
FN66-101633,845737016845,66-101633,0,False,False,1043,1043,1199
FN66-100745,845737011604,66-100745,0,False,False,807,807,929
WI512451691,048702025679,512451691,8,False,True,439,364,0
DB1614L071,810035755024,DB1614L071,0,False,False,828,828,994
TDCRX6-220060,040589029368,CRX6-220060,0,False,False,424.99,424.99,0
HEBK22B3-BBK,727962707104,BK22B3-BBK,0,False,False,118.4,118.4,0
BM00-10011-BLK,604206200235,00-10011-BLK,0,False,False,765.22,765.22,882.95
BNSD-123304-US,840225706536,SD-123304-US,0,False,False,680,680,800
KRKV90-PFD30,811607033656,KV90-PFD30,2,False,True,1183.99,1065.591,1369.99
TAG3C9GSP,725327938316,1-G3C939-SP1,0,False,False,254.21,254.21,0
TAGX49BCT,725327936879,1-GX4M931-CT,1,False,False,305.71,305.71,0
SS-3306,810013439366,SS-3306,0,False,False,577.15,577.15,679
MB89048,015813890489,89048,0,False,False,396.03,396.03,0
TFLC1-CON,850006047406,LC1-CON,4,False,False,279.52,279.52,324
TFLC2-MT,850006047352,LC2-MT,4,False,False,279.52,279.52,324
SI8901206,798681673674,8901206,0,False,False,43.5,43.5,0
WBP00252705,747115445486,P00252705,6,False,False,47.73,47.73,0
KRKV10-PCG20,810237026090,KV10-PCG20,4,False,True,1119.99,1007.991,1289.99
FN66-101644,845737016913,66-101644,0,False,False,539,539,629
BR011-438204,023614855842,011438204,0,False,False,1059,1059,0
LSCBOSS2512-CA,682146859188,LSBOSS2512-CA,0,False,False,303.26,303.26,0
BR036-001227,023614854340,036001227,3,False,False,929,929,1099.99
KM3300237,669278332376,3300237,1,False,True,881,812.8695,0
KM3000435,669278304359,3000435,0,False,True,1399,1351.3043,0
KM3200338,669278323381,3200338,5,False,True,1048,1012.1739,0
KM3000356,669278303567,3000356,0,False,True,1024,984.7826,0
HPYC380CF,752334900944,YC380CF,13,False,False,147.78,147.78,0
KM3200335,669278323350,3200335,4,False,True,945,913.0434,0
KM3700647,669278376479,3700647,15,False,True,809,781.5652,0
KM3800035,669278380353,3800035,0,False,True,647,625.0434,0
BR036-003229,023614854203,036003229,0,False,False,869,869,1019.99
BR036-031218,023614862550,036031218,0,True,False,839,839,979.99
KM4200330,669278423302,4200330,0,False,False,98,98,0
KM3200372,669278323725,3200372,0,False,True,1602,1547.4782,0
CH74530,678958745306,74530,0,False,False,377.46,377.46,0
KM3000383,669278303833,3000383,5,False,True,1442,1233.42,0
TA327BW,725327942467,2-32721-TW,0,False,False,323.48,323.48,0
TA856BW,725327942481,2-85621-TW,3,False,False,302.61,302.61,0
RWR0077,817093020767,R0077,50,False,False,26.36,26.36,32.95
SVRASCALPINKLH,062654138447,13844,2,False,False,129.33,129.33,0
DA324,810128161626,DA324,0,False,False,60,60,0
MB28197,015813281973,28197,0,False,False,548.65,548.65,0
